"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C2orf76","130355",0.178053801844429,7.23093109284459,2.13842702804498,0.0434069807405251,0.0829478716207773,-4.87325813465504
"C2orf79","391356",0.375932672701102,7.04388081937349,3.30173495815793,0.00313695955334961,0.00953911349183809,-2.42251614078581
"C2orf8","80745",0.253040140729668,8.13722777531502,2.06969790678631,0.0499746213172491,0.0931334578259528,-4.99853433632371
"C2orf86","51057",0.192095237031754,8.92479848725044,1.54323732730342,0.13651498722175,0.210131703885423,-5.8575920844392
"C2orf88","84281",0.154370545162992,8.83227416959617,0.693916684313552,0.494731570802169,0.591396851813452,-6.7836078049341
"C2orf9","84269",0.0928093507430816,7.58582164582896,0.694175043712825,0.494572581124552,0.591295600369639,-6.78342594222172
"C3","718",3.4406041388474,11.809899971055,4.5466966406957,0.000146233665762297,0.000828431930701071,0.570181400970275
"C3AR1","719",1.81595884776564,7.79364393771871,6.34080388554955,1.86253245440863e-06,3.24834860310914e-05,4.91311853850293
"C3BR","1378",-1.32564232299841,9.11464053306027,-2.25424895960291,0.0340796609547198,0.0680097934985815,-4.65608746830315
"C3DR","1380",-0.056747974702871,6.45414927080139,-0.157043014996615,0.876590804749672,0.911340714525211,-7.017603378928
"C3IP1","59349",0.100119245202162,9.40824898315778,0.973662099630461,0.340423231328267,0.439019628014067,-6.54939390888791
"C3orf1","51300",-0.0556899713151839,9.18811882593517,-0.485398597344443,0.632016810076635,0.713855229147861,-6.90897842535473
"C3orf10","55845",0.0448067334537932,9.68264303290778,0.397289567382837,0.69484198825525,0.767551843108413,-6.94890939499441
"C3orf11","11334",-0.355895661571875,8.21340082387098,-2.5235781275272,0.0190342749346822,0.0418922470185546,-4.12415263733376
"C3orf13","3556",1.09969429214698,8.17111550468636,4.30359576794714,0.00026763824851387,0.00133768705748581,-0.0257541250786177
"C3orf14","57415",0.236341239697866,6.67760811484899,1.52549814866289,0.140862757445204,0.215428401937765,-5.88312975902863
"C3orf15","89876",-1.05939437037628,8.49511637099989,-4.77878999800776,8.2175465355286e-05,0.000530045070093516,1.14025245894738
"C3orf17","25871",0.0166404333576331,9.53538552985259,0.175476104885069,0.862251803993619,0.899841777092856,-7.01443294610597
"C3orf18","51161",-0.496491687128815,7.72414959789872,-1.98407658488306,0.0593900688254809,0.107185561705608,-5.15066805975875
"C3orf19","51244",-0.848136889506273,9.06997718015169,-6.80648472912647,6.32351403547856e-07,1.52290499138855e-05,5.99377992746648
"C3orf20","84077",-0.156413945025101,6.74179590811623,-1.0696479699364,0.295951215170869,0.391787725098135,-6.4523028452535
"C3orf21","152002",0.564633299948315,7.96941917777454,4.47008073675321,0.000176917556791969,0.000966821347947599,0.382152612393748
"C3orf23","285343",-0.620725843259446,9.22913098179277,-3.55803353290564,0.00168648182709351,0.00577605512166557,-1.82403938784785
"C3orf25","90288",-0.19506363758111,6.79807529983619,-1.49554332959673,0.14846172072083,0.224846554291208,-5.92570660384239
"C3orf26","84319",0.268202867384447,7.25831294670677,2.04743624749124,0.0522850474818636,0.0966023294874405,-5.03851584589323
"C3orf28","26355",0.232085082908903,8.69366193261996,0.949519558784933,0.352295270184759,0.451036545445647,-6.57249682617969
"C3orf29","64419",-0.454917220235687,9.23501050347017,-5.07889813647616,3.91178985324336e-05,0.00030376479353064,1.87659845539739
"C3orf3","57467",0.794302238953569,6.26583656877759,1.37996295935929,0.180956627481188,0.26378736290387,-6.0834152249985
"C3orf31","132001",-0.480670095418255,8.89416912576431,-3.6980119533326,0.00119742445422154,0.00439921529811971,-1.49181732827504
"C3orf32","51066",-0.822234389024117,6.71397242935455,-3.53049868393287,0.00180353564511036,0.00607243738039591,-1.8889820667506
"C3orf33","285315",0.102096692426656,6.84939122716217,0.732745307416424,0.471166794179674,0.569557612312722,-6.75554969490588
"C3orf35","339883",-0.184041818623745,7.15147339837188,-1.74544307278712,0.0943473721743784,0.156189248923038,-5.55003946845418
"C3orf37","56941",-0.475336789473703,8.92842957053836,-6.08626623723762,3.39832167017463e-06,5.05587688481401e-05,4.31200296002991
"C3orf38","285237",0.242130770383961,8.3516121023716,2.1944299886492,0.038641704350703,0.0754399425507531,-4.76917751382192
"C3orf39","84892",-0.595912705628391,7.84620318923878,-4.44793096782741,0.000186934738605181,0.00101046319315989,0.327822732499242
"C3orf4","56650",0.494613938730279,9.59265146998532,3.83783660948022,0.000848894190592534,0.00333420839379288,-1.15690538784194
"C3orf40","131408",-0.877702024307762,8.48619749764669,-5.86125640330993,5.81718065359036e-06,7.53519005785104e-05,3.77509725532799
"C3orf41","729085",-0.599465009585822,6.97307353742748,-2.60905264342826,0.015738836476254,0.0357413035471452,-3.94819514529522
"C3orf48","151649",0.27152867557244,6.75812340982924,2.77988690322196,0.0106916158083534,0.025992643868842,-3.58734993362754
"C3orf5","56945",0.167692590333914,8.51335089576706,1.32335412029538,0.198811585891278,0.284304854096591,-6.15675170232699
"C3orf52","79669",-1.48847980509771,7.7330046589,-6.57004324760527,1.09073168882472e-06,2.24332787524556e-05,5.44831279907325
"C3orf58","205428",0.667885378564977,8.60947889112142,3.83088778808857,0.000863564038542252,0.00338264663620918,-1.17361328734134
"C3orf59","151963",0.257154411135265,7.53385093304704,1.96548945577214,0.0616306051647903,0.110421789940157,-5.18309990403499
"C3orf6","152137",0.161527726865895,11.2494214123568,1.42882468685822,0.16658774451284,0.246988013867924,-6.01803331999567
"C3orf60","25915",-0.362562257372057,8.75377104148449,-2.85381505925879,0.00902124328571856,0.0226013805264957,-3.42769433326054
"C3orf62","375341",0.0276978769436296,7.70506064895364,0.219889552391742,0.827910435172593,0.872679416836273,-7.00535493630347
"C3orf63","23272",0.12962127044354,10.8976325217221,1.19551830118489,0.244148924596206,0.335775959451145,-6.31257723641125
"C3orf64","285203",0.557618726558946,9.00756729027579,2.68173611249678,0.0133653721893111,0.031261146030215,-3.79610785001569
"C3orf67","200844",1.17248810251068,7.07108675167174,5.5211045512553,1.32375535390136e-05,0.000134995909537193,2.95485595148472
"C3orf68","152100",-0.136911922754228,7.85427836902554,-0.958087079654837,0.34805056312126,0.446670941023966,-6.56435944642909
"C3orf7","1295",1.34856769604814,8.94430152145448,2.9209331467592,0.00772243592866691,0.0199276150994405,-3.28105269256427
"C3orf70","285382",0.777341754895992,7.88401055324168,2.55968661151281,0.0175704384558093,0.0392456587313075,-4.0502122503019
"C3orf73","79825",-0.440834075244486,7.0946243465761,-2.24187759003838,0.0349808536964733,0.0694426000740938,-4.6796352801246
"C3orf75","54859",-0.510930465732907,8.32680088404747,-4.3485810844631,0.000239318930818389,0.00122223871020145,0.084349054599798
"C3orf78","440957",-0.366867450683439,7.10950759300678,-2.80923716804656,0.00999605992667332,0.0245756413857471,-3.52420571001073
"C3orf8","10217",-1.05843918996569,10.4194662533561,-3.70040569371319,0.00119041101809913,0.00437748971982446,-1.48610791131879
"C3orf83","100129480",-0.177888721053661,6.86962807230775,-1.5935585971656,0.124779748588742,0.195115733825351,-5.78385492875861
"C3orf9","56983",0.437586920778118,8.53638473016849,3.55056281908673,0.0017174839717466,0.00584951376684514,-1.84167356764509
"C3R1","719",1.81595884776564,7.79364393771871,6.34080388554955,1.86253245440863e-06,3.24834860310914e-05,4.91311853850293
"C40","55571",0.744863149642114,9.6469733001663,5.26910479179648,2.45022799716385e-05,0.00021337625539853,2.34170833108867
"C4B","721",1.87455244117338,11.2848749230566,3.27089835651894,0.00337787879122882,0.0101038054260751,-2.49352658931085
"C4B_2","721",1.87455244117338,11.2848749230566,3.27089835651894,0.00337787879122882,0.0101038054260751,-2.49352658931085
"C4orf1","10463",0.0639077788884723,10.3436361316278,0.341623577188119,0.735757062433684,0.801236066633356,-6.97008305761386
"C4orf13","84068",0.207407091924532,8.10382771901228,2.15139222164396,0.0422589044140217,0.0810993971509116,-4.84931996792063
"C4orf14","84273",0.191602644335591,8.36650256470422,1.8051147361243,0.0842565582301555,0.142598357480953,-5.45372411401379
"C4orf15","79441",0.385806548538516,8.1470875101403,3.55009763006474,0.00171943278114526,0.00585239479218547,-1.84277127595131
"C4orf16","55435",0.412930049425523,8.49240542801054,2.51256900227859,0.0195027195629116,0.0427518304491862,-4.14657966554532
"C4orf18","51313",1.47510744842753,9.61730285005506,4.50241827564389,0.000163249769357403,0.000907709772406743,0.461496943994574
"C4orf19","55286",-0.633758866542848,8.35395281754971,-2.29201714601483,0.0314578177006536,0.0637201934058665,-4.58369490430514
"C4orf20","55325",0.329849251200116,8.98295509217548,1.99951656425685,0.0575840054850688,0.104579199060081,-5.12356442245448
"C4orf21","55345",0.642760301186173,7.96098767737243,4.15589640689834,0.000386291388415565,0.00178982787903041,-0.38643623462466
"C4orf23","152992",-0.764314537944013,8.98556239349668,-6.87919788452971,5.35501933687385e-07,1.33659052193293e-05,6.16014107511903
"C4orf24","166379",0.17754385820182,7.75022779786394,0.944697360964539,0.354699701153012,0.453349220606567,-6.57704723224702
"C4orf25","285489",-1.09782737151624,7.89701916531964,-4.47664410657551,0.000174053793049398,0.000955764860832483,0.398254350285023
"C4orf27","54969",0.430928591803442,7.49729019927324,4.20285981398407,0.000343767926248616,0.001637581033055,-0.271904522666572
"C4orf28","133015",0.0555603399267053,8.20907123245212,0.472810945872041,0.640834689831875,0.721062883476447,-6.91516233645057
"C4orf3","401152",0.603344258942315,10.2094372898393,3.72255603459061,0.00112740100736701,0.00419422683717583,-1.43323422291757
"C4orf30","54876",-0.441506084034629,10.2204174417475,-2.89418920878452,0.00821701148314306,0.0209760432649382,-3.33967110879495
"C4orf31","79625",-3.35980706513808,8.55997028919015,-5.00137330413524,4.73656184569438e-05,0.000352178085107935,1.68660453817098
"C4orf32","132720",0.275254212583482,7.78333232292186,1.24167616123405,0.226955270274974,0.316643378396785,-6.25790189900597
"C4orf33","132321",0.0911539499020515,7.84317050792824,0.644566853148509,0.525628770283611,0.619820847110082,-6.81715249757902
"C4orf34","201895",-0.206880054634462,10.0432692959692,-1.60826690785092,0.121512360282654,0.191178625831183,-5.76194517430975
"C4orf37","285555",-0.314398995593156,7.2470908029115,-1.71830527512667,0.0992682190869731,0.162845298809308,-5.59302622343078
"C4orf41","60684",0.0754631908329166,9.96554043937725,0.760396512896023,0.454795456331977,0.553592970587914,-6.73468100467573
"C4orf43","55319",0.379748343029558,7.90418364073056,3.73956770570633,0.0010812489033248,0.0040528376011367,-1.39257626691573
"C4orf44","345222",-0.382269216673274,6.96191673631415,-3.59053939891866,0.00155785294352997,0.00542115526097599,-1.74719233208596
"C4orf46","201725",0.59432675068346,6.99325110262552,5.50751436671008,1.36826686636462e-05,0.000138558780188667,2.92189574441833
"C4orf47","441054",1.00897920023325,7.39081162956305,4.10001550964442,0.000443754617379143,0.001994111061915,-0.522499440706368
"C4orf52","389203",0.0120104066772333,7.79897356788308,0.0759256739717447,0.940139310418849,0.95721635321763,-7.02738373340618
"C4orf53","285550",0.0183987275014772,8.61806000806646,0.112286855976427,0.91157690295311,0.93688543631023,-7.0238409447431
"C4orf54","285556",-1.67545904177648,6.99188489951645,-4.47938672857531,0.000172870907440514,0.000951567073148526,0.404983116360084
"C4orf8","8603",-0.352302790936546,10.4307144166269,-3.47095887064632,0.00208448807608518,0.00684184859447423,-2.02891045446911
"C4orf9","8602",-0.151050275915935,9.45603569160719,-1.34173652232455,0.192868541230323,0.277325833966716,-6.133224184256
"C5","727",-0.602113452045756,8.16286434650411,-4.1029356650248,0.000440551588636696,0.001982233108962,-0.515395437169399
"C5AR","728",0.405735968868667,8.57628001160545,1.25037007518615,0.223822334188777,0.313187770279868,-6.24740114063778
"C5AR1","728",0.405735968868667,8.57628001160545,1.25037007518615,0.223822334188777,0.313187770279868,-6.24740114063778
"C5AR2","27202",0.424126378053751,6.73159258009064,2.13937414746788,0.0433221708830714,0.0828205253267156,-4.87151267403844
"C5L2","27202",0.424126378053751,6.73159258009064,2.13937414746788,0.0433221708830714,0.0828205253267156,-4.87151267403844
"C5orf10","202333",-1.65734034821813,10.5983027230337,-4.14013996922825,0.000401700006952431,0.00184614994562098,-0.424826051377166
"C5orf11","167410",-0.58595225184525,6.56040621719776,-2.24171663116002,0.034992720404123,0.0694574957747175,-4.67994110884108
"C5orf12","256987",-0.235758914071127,9.99414588127724,-1.14242263139505,0.265112276023355,0.358657459166804,-6.37320659534465
"C5orf13","9315",0.907963978345482,9.58571875191282,4.38029643906816,0.000221171551514224,0.00114834635634538,0.162030155647039
"C5orf14","79770",0.437360608857832,9.58108644209106,3.21332830994524,0.0038765570956471,0.0112976005029113,-2.62545851120731
"C5orf15","56951",0.991883358990551,9.76972710701551,4.79092319634888,7.97398635353308e-05,0.000518113831681196,1.17005499648729
"C5orf18","7905",0.389378736797612,10.9283776104939,2.25354634497398,0.0341302709057181,0.0680874560638178,-4.65742703248863
"C5orf21","83989",0.408529678816016,10.0027337990181,3.66260284030981,0.00130604318301674,0.00470595324364951,-1.57616730609101
"C5orf22","55322",0.339336829814838,8.52092958111248,3.19585459943377,0.0040415309441468,0.0116934080515945,-2.66533206528085
"C5orf23","4883",-0.664133247516581,10.9346348004914,-1.02156282777088,0.317686031382789,0.415140693940455,-6.50198148717952
"C5orf24","134553",0.499092123605681,9.96654859343069,3.88947747822569,0.000747320984785118,0.00301142753111208,-1.03254772270322
"C5orf25","375484",-0.327121975050803,8.30287041089448,-1.97793644364399,0.0601221180179386,0.108163977330555,-5.16140553095392
"C5orf28","64417",0.146746352162354,7.90479791629256,1.23824554950821,0.228200663371102,0.318065696821992,-6.26202790268638
"C5orf29","202309",1.26460133581494,6.53423753903609,9.54437214987529,1.9543687762572e-09,2.30456270735099e-07,11.7681540752779
"C5orf3","10827",0.35924095042998,9.02789718303032,2.84302607821983,0.00924852292529836,0.0230655234917476,-3.45111854564888
"C5orf30","90355",-0.0638589206673981,7.4478140161743,-0.471410913760738,0.641818820338602,0.722006487242613,-6.91584028545983
"C5orf31","90624",0.302636941803993,8.76787980691938,1.69237159951687,0.104173140739575,0.169387373693168,-5.63362074671225
"C5orf32","84418",-0.647441953002314,9.87448771342659,-3.123445699066,0.00480042644596638,0.0134680980954069,-2.82967746253489
"C5orf33","133686",-0.00840590033449473,9.01555622235185,-0.0490776861706305,0.961283996168998,0.971497466994079,-7.02912149352363
"C5orf34","375444",0.456413318638276,7.03031886834397,3.20249009778903,0.00397809892754575,0.0115476580648433,-2.65019996272407
"C5orf35","133383",0.251013388074653,7.00188333804066,2.24212714142389,0.0349624627398735,0.0694147473629391,-4.67916109426861
"C5orf36","285600",0.178738399611861,8.76144705494487,1.2192270830699,0.235199114620602,0.325945390932825,-6.28472031949374
"C5orf37","134359",0.251255284623621,7.86609962969395,2.63520883426709,0.014842462407528,0.0340798456640186,-3.89371826069808
"C5orf39","389289",0.428535457554221,6.7402928711596,2.91730092626377,0.00778789877819272,0.0200738429992115,-3.2890282674627
"C5orf4","10826",-0.590736567936943,9.62880500124004,-2.14062207380656,0.0432106531703197,0.0826568598676182,-4.86921206943709
"C5orf40","408263",-1.08637776591024,7.80621320700708,-3.70810792416067,0.00116811736191736,0.00431244440731967,-1.46773094460177
"C5orf41","153222",0.261756675829618,10.4786344913061,1.53205407264876,0.139242884424453,0.213258368015478,-5.87371964184372
"C5orf42","65250",-0.142876754536102,11.4274166380255,-1.36084142937753,0.186840394808621,0.270539589317667,-6.10847897934271
"C5orf43","643155",0.653682163280129,8.95864533524466,4.86944943480473,6.56398034692348e-05,0.000449427970506129,1.36289670777982
"C5orf44","80006",0.161055901141312,8.59521236131584,1.11816410756397,0.275119189743169,0.369650774942733,-6.40009075298232
"C5orf45","51149",-0.39867755708238,7.89501588925843,-2.62014146638509,0.0153527920426405,0.0350044538136342,-3.92513522817044
"C5orf46","389336",2.24261773980884,6.80186754818688,5.00943184518775,4.6432239552317e-05,0.000346208347275566,1.70636325909849
"C5orf5","51306",-0.105310912374659,10.4430076742822,-0.770399607217263,0.448958118802552,0.547613820861275,-6.72695059279279
"C5orf51","285636",0.558106991860765,9.52232453945414,4.81434808701322,7.52410852912914e-05,0.000496997027697953,1.22758914596258
"C5orf53","492311",0.0303554361353342,8.79091708845659,0.184469409018593,0.855273176148144,0.894317767413446,-7.01275888915296
"C5orf54","63920",0.537476228772391,7.69971581535088,4.13968091224777,0.00040215797949217,0.00184707238186263,-0.425944237851083
"C5orf57","100131897",1.09244126713991,7.55952702058379,4.61661591305791,0.000122909076745576,0.000723056020958177,0.741876894701872
"C5orf6","51307",-0.309265667137549,9.54752358597341,-2.33296519249082,0.0288246543548206,0.0593608890911241,-4.50436446460588
"C5orf62","85027",0.730179436615515,8.52053723248342,1.69709125586282,0.103265500907362,0.168172225978957,-5.62626849566191
"C5orf63","401207",-0.058687786348731,7.88102802779854,-0.301611735842199,0.76567686133611,0.82462688286378,-6.98335114207736
"C5orf65","389333",-0.145859196416388,7.25683031798312,-1.0251490272029,0.316027442874054,0.413346550251586,-6.49834815779324
"C5orf7","51780",-0.107810515704507,11.4098754873473,-1.12631669008338,0.271725886891739,0.365739781299535,-6.39111329110554
"C5orf8","10960",0.624992126630024,10.6246753343188,4.88413450140104,6.32959412559878e-05,0.000436950602278435,1.3989493545921
"C5R1","728",0.405735968868667,8.57628001160545,1.25037007518615,0.223822334188777,0.313187770279868,-6.24740114063778
"C6","729",-0.0327807002457661,7.38174090231546,-0.0582479382414553,0.95405770559577,0.966688601322581,-7.02861185316687
"C6.1A","79184",1.05771169183142,8.95470736551785,6.94960088855857,4.56180259912339e-07,1.1943969667014e-05,6.32058119001759
"C6.1B","4515",1.04473904499358,7.39487080041441,4.70149330504776,9.95488571118492e-05,0.000612806750333924,0.950371576975098
"C6orf1","221491",0.250284064562856,7.51954263091589,1.72676067002302,0.097712089351929,0.160756381809979,-5.5796880952371
"C6orf10","10665",0.068423174601735,6.73556381270885,0.38151379498467,0.706347882843146,0.777295171227709,-6.95522996723373
"C6orf105","84830",-0.783663242334489,7.87601978377329,-2.47631728566451,0.0211221805651527,0.0456791186546211,-4.22003663542831
"C6orf106","64771",0.320940568757656,10.8313317760699,2.65965012705753,0.0140483900386811,0.0326095539553463,-3.84255373329603
"C6orf107","54887",-0.0516389134420763,10.1878213477471,-0.401746927445791,0.691604454340558,0.764877817746793,-6.94707779142205
"C6orf108","10591",-0.0521634353602138,8.32158975359655,-0.309937839924658,0.759418212365746,0.819883250094969,-6.98072498805431
"C6orf109","25844",0.299700200721094,9.87178785727712,2.64155170324947,0.0146324314188592,0.0336996547527384,-3.88046421863827
"C6orf11","9277",0.0542656853957855,8.9251877444349,0.366576672949911,0.717308561147529,0.786637846852267,-6.9609814830522
"C6orf110","55362",-0.0638067008158707,9.80586424561875,-0.350056840879598,0.729503253278596,0.795680869403355,-6.96707801960849
"C6orf111","25957",-0.730510438277044,11.9683720919442,-5.72494656852035,8.07675862854343e-06,9.53271461504934e-05,3.4475519484285
"C6orf113","221302",0.403422283897826,7.9603926815639,3.62337783902858,0.00143769030718717,0.00508364993338796,-1.6693682019454
"C6orf114","54438",0.203244079908551,9.18253325981453,0.574267256477252,0.571399477624105,0.661775793692115,-6.86080918885176
"C6orf115","58527",0.499116438472396,7.39518897904695,2.77869058065119,0.0107209179835888,0.026046233254344,-3.58991685222171
"C6orf116","168002",-0.686845601077399,6.89365518316806,-2.7617017477242,0.0111453333354686,0.0268537250442448,-3.62631073344429
"C6orf120","387263",0.365220377151937,8.96191974486208,2.3685757968074,0.0267008185664057,0.055605747090347,-4.43467774573922
"C6orf125","84300",-0.263365328452734,8.0859744899521,-1.61704183899971,0.119597248295708,0.188894592282902,-5.7487976935864
"C6orf129","154467",0.479062387133365,6.89495812722771,3.72079881679582,0.00113227740915708,0.00420647002949162,-1.43743150365312
"C6orf130","221443",-0.0165604208085011,8.2965095292061,-0.116249350638725,0.908470926457257,0.934889444356578,-7.02337223041831
"C6orf132","647024",-0.34370236553101,8.28320261037669,-1.14933276333574,0.262311295771409,0.355472334841667,-6.36545440620124
"C6orf133","23304",-0.167670010920091,11.2656663594451,-1.60526853077591,0.122172586309122,0.191998022707015,-5.7664246120014
"C6orf134","79969",-0.42510576201145,8.81084779846014,-3.27861729203624,0.00331593994360069,0.00997476340933094,-2.47577342625772
"C6orf136","221545",-1.02391698493328,8.53743834884598,-5.60117504992466,1.08974884335131e-05,0.000118722842975733,3.14877580786097
"C6orf138","442213",0.927386955481826,7.69139847650476,3.4785517243896,0.00204640942749431,0.00674328124120926,-2.01110516668153
"C6orf139","55166",0.582580056320805,6.68236144511697,4.65754021239048,0.000111028360929013,0.000668732681660594,0.842398951645554
"C6orf14","28973",0.0925615768356387,9.39115202581989,0.528078225240221,0.602538099680294,0.689313978355055,-6.88682870479297
"C6orf141","135398",0.765194312685525,6.29663741842623,2.80631453097544,0.0100633481588068,0.0246991118316443,-3.53050786102823
"C6orf143","222584",-2.0036216847058,7.66214052534297,-7.60601900585828,1.05555765665414e-07,4.28256486730398e-06,7.78534148066138
"C6orf145","221749",0.422774644162997,9.40200254111555,1.98226024246973,0.0596057939289554,0.107474210817126,-5.15384679899743
"C6orf147","80759",0.526226818039152,6.75446718097775,4.0311896217186,0.000526320459263759,0.00228838154592192,-0.689720234670198
"C6orf148","80759",0.526226818039152,6.75446718097775,4.0311896217186,0.000526320459263759,0.00228838154592192,-0.689720234670198
"C6orf149","57128",0.240085824471654,8.07282120221214,2.09279840536692,0.0476740380463531,0.08954843795397,-4.95673543859057
"C6orf150","115004",0.965764148385588,7.06523383845354,5.85838852575598,5.85737267115346e-06,7.55213132714359e-05,3.76822296676119
"C6orf151","154007",0.229197987492237,8.47589392037298,2.10712670472571,0.0462952158128854,0.0873398365163929,-4.93065188982606
"C6orf152","167691",0.201118904862129,8.34224507641894,1.4489601991982,0.160938943435316,0.2400662519253,-5.99053722245588
"C6orf153","88745",0.0162997082659189,8.42373198355492,0.141731070943253,0.88853505132041,0.920152841658184,-7.01997027657504
"C6orf157","90025",0.00602452672045928,7.47816107665447,0.0500348658593235,0.96052955522763,0.971021146229037,-7.02907236770903
"C6orf16","170679",1.10356524994677,6.5621269568373,5.27032577114039,2.44290044728824e-05,0.000212948113434681,2.34468831275638
"C6orf162","57150",-0.0207423771346846,7.72750216214923,-0.155892899584027,0.87748696106404,0.912034142934085,-7.0177895716554
"C6orf163","206412",-0.30463393642016,8.71912920921961,-1.63694557459256,0.115346650714516,0.183911777168513,-5.71876613853454
"C6orf166","55122",0.171531662244316,8.96753975075378,1.57802403302454,0.128309685374432,0.199410512689211,-5.80682083658812
"C6orf167","253714",1.01763498517967,8.35218778777196,5.78740801718298,6.94749904243112e-06,8.58008046985733e-05,3.59784633597256
"C6orf168","84553",-0.423365003827954,6.88953004223507,-1.44951745298903,0.160784832887204,0.239959051337375,-5.98977171458903
"C6orf169","222553",0.727198309130377,6.84714211937701,3.7391733245932,0.00108229747251577,0.00405581296256558,-1.39351932732771
"C6orf170","221322",-0.128776271707412,8.43384741972039,-0.903921318655534,0.3754719644984,0.474677430340695,-6.61466630631347
"C6orf171","221322",-0.128776271707412,8.43384741972039,-0.903921318655534,0.3754719644984,0.474677430340695,-6.61466630631347
"C6orf172","154214",0.928350526776139,9.69544094914419,5.73017357574982,7.97548572453816e-06,9.43953585493851e-05,3.46014194336575
"C6orf174","387104",0.87363975203255,7.54401828004588,3.16260441491287,0.00437440031845662,0.0124639482136229,-2.74097943053213
"C6orf175","404672",-0.034899162659892,8.08046811267262,-0.334529715105806,0.741032145878883,0.805386135744243,-6.97255465669498
"C6orf177","221711",-0.45994320058552,7.02933086530803,-2.52335736464171,0.0190435646176635,0.0419068986934731,-4.12460290023716
"C6orf178","346007",0.521078055818514,7.57573175828617,2.93043333503608,0.00755369129281531,0.0195842364316493,-3.2601712283739
"C6orf179","346007",0.521078055818514,7.57573175828617,2.93043333503608,0.00755369129281531,0.0195842364316493,-3.2601712283739
"C6orf18","54535",-0.371224719317999,9.06587705526771,-2.0791487151286,0.0490216716426074,0.0916680178541294,-4.98147174428792
"C6orf180","346007",0.521078055818514,7.57573175828617,2.93043333503608,0.00755369129281531,0.0195842364316493,-3.2601712283739
"C6orf182","285753",0.562703406388699,7.95590649024454,5.54224606183959,1.25741229060739e-05,0.00013014789502067,3.00610392150503
"C6orf187","441168",0.993166284502191,6.54324936656634,5.78239884480462,7.03182230019915e-06,8.65735337949499e-05,3.58580574472654
"C6orf188","254228",-0.339189528748901,7.78407659675992,-1.63025043085023,0.116762096641664,0.185613722432459,-5.7289004412112
"C6orf19","58496",-0.133317290903802,7.53714017747649,-0.895868988242432,0.37966705986363,0.478991910442949,-6.62191282982833
"C6orf190","387357",1.06956565244607,6.82963986453466,3.69010819427759,0.00122087168911268,0.00446680221075264,-1.51066257333559
"C6orf192","116843",-0.1927940869081,8.57728291392767,-1.04011265795981,0.309172389826999,0.405881187007752,-6.48306280428978
"C6orf193","221656",0.700598191024694,9.05222947209259,3.94088929305548,0.000658155579214744,0.0027284319441457,-0.908424501276109
"C6orf196","51000",0.400895996737583,8.69826963555964,3.36655131320965,0.00268375007964514,0.00840303850723078,-2.27251487665211
"C6orf197","55633",-0.0771715910868718,9.0248104142341,-0.79244545977549,0.436254414217164,0.535363399624039,-6.70957541931875
"C6orf198","167838",0.625530230334237,6.48642779194138,2.31234797118792,0.0301240870932089,0.0614801721072812,-4.54441545020222
"C6orf199","221264",-0.494845251390927,8.94716344942772,-3.25612216071494,0.00349959216775331,0.0103859074792067,-2.52746954635098
"C6orf2","10758",0.647981125608531,9.36579040932619,3.45809266162746,0.00215059910378638,0.00701401088571511,-2.05905495501778
"C6orf201","404220",0.150144709690765,6.95740912864281,1.12432291686379,0.272552907378134,0.366604962615337,-6.39331418318087
"C6orf203","51250",-0.303399687087036,8.06825925181285,-2.1998091617718,0.0382098792833531,0.0747234529395884,-4.75908808240583
"C6orf204","387119",0.171717104201267,9.09296616327577,1.02276408546604,0.317129782669267,0.414460222712806,-6.50076573541614
"C6orf207","387357",1.06956565244607,6.82963986453466,3.69010819427759,0.00122087168911268,0.00446680221075264,-1.51066257333559
"C6orf209","55788",0.287549810902107,9.89568760813785,1.20461111966204,0.240686756430207,0.331903367603298,-6.30195038167714
"C6orf210","57107",-0.0315875212222902,8.55068098150511,-0.257895354110053,0.798796968693502,0.85091333944271,-6.99597460646507
"C6orf211","79624",0.689595619119233,8.4657473776028,5.50374472473919,1.38088038778615e-05,0.000139392738701127,2.91275092268614
"C6orf224","221264",-0.494845251390927,8.94716344942772,-3.25612216071494,0.00349959216775331,0.0103859074792067,-2.52746954635098
"C6orf225","619208",-0.0434214711841117,7.91089959404332,-0.227098728357962,0.822367188819612,0.86844662260277,-7.00368975981088
"C6orf228","221710",0.512347108832788,8.0090328131213,4.42910634124307,0.000195892995884029,0.00104856106303895,0.281661294433011
"C6orf27","80737",-1.61136403021669,7.82506647195089,-7.19274900984191,2.63520668426585e-07,8.08282373927322e-06,6.86978731398227
"C6orf28","57819",0.293390928607517,7.66722826817267,2.16673384630337,0.0409358206488797,0.0790750308105226,-4.82087093319655
"C6orf29","80736",-0.312900367109165,8.97053836594367,-0.596391163543266,0.556778806101407,0.648522851710565,-6.84759596240094
"C6orf30","10919",-0.329496697892703,9.82532494004959,-1.97761425755754,0.0601607495338527,0.108202346834188,-5.16196830112359
"C6orf31","80863",-0.478951134284445,6.94386464307571,-3.00557862631367,0.00633776883774491,0.0169081518565546,-3.09395115851849
"C6orf32","9750",0.460014501645812,8.86623282045955,1.20694055560309,0.239805766439267,0.330917822117432,-6.2992165513864
"C6orf33","85315",-0.107257726070195,8.21838003748628,-0.423761929698794,0.675703289671773,0.75115367795286,-6.93773619895583
"C6orf34","23593",0.154937832247565,8.95601858104416,1.23065141196895,0.230975971535276,0.321183306330369,-6.27112591122861
