"","X06h_post_infection","X12h_post_infection","X18h_post_infection","X24h_post_infection","X48h_post_infection"
"MIER2",-0.0779106374736331,-0.0604518826184526,0.095096822962538,-0.0193069367758421,0.160672710449613
"NDC80",0.118003889294176,0.409474212789444,0.0141785193568094,0.723290104681261,-0.139572484262256
"NDUFAF1",0.0867727145966448,-0.0186033183302268,-0.0297132994064082,-0.40195985143445,-0.302194168058114
"NELFCD",0.0820628834383488,-0.0388597955718062,0.143580243682615,0.100561733163595,0.235136689157029
"NFIX",-0.0771640116419814,0.0405348732407536,-0.00615933313504602,0.0166972736504309,0.0911430955676993
"OLFM3",0.0943572137404605,-0.118962407167947,-0.196307850336262,-0.660253977706212,-0.26636907296434
"PHC3",0.0998351024623494,0.202661739721605,0.0686840058130507,0.388263901423201,0.878567425725002
"PIANP",0.134310663674968,-0.104183658362218,-0.11381948880968,-0.00197397508953934,-0.0755422637358478
"PRELID2",0.10591303109606,0.0499704031341635,-0.258413617469129,0.158216023860367,0.0117474020721948
"PRKAG1",0.0894236518888061,0.13128332010433,-0.0843165721200254,0.105600990726561,-0.111208170704819
"RP9P",-0.0902956307215188,0.274745332262631,0.225087647452172,0.581632053394249,0.812057573388968
"RPN1",0.0798859615405139,-0.243675370250333,0.0318121245404228,-0.159521787599699,-0.332171285371041
"SLC37A4",0.082433020310086,-0.0755759482758815,-0.0508612807656252,-0.155563078853039,-1.50057770932318
"SRL",-0.120092194059108,0.123421171050499,-0.0234269263118554,-0.0228392396660224,-0.0183762204121303
"STAU1",0.0796460430188723,-0.0782170113691087,-0.197278209648051,-0.576948520159046,-0.765529988741985
"TAC1",-0.0906923821845913,0.0444057533678639,0.216745463881636,-0.0480717767426064,0.0561574942492697
"TBC1D7",-0.0966649279264811,0.0544310033991815,0.211726612195972,0.0229474202228008,-0.0860231419831692
"TLR8",-0.110345181411288,-0.0863251717023994,0.028135832018898,0.0633532679068223,-0.0770751944530668
"ZNF529",0.0827017804963939,0.337066871682303,0.126439763696181,0.305356339567152,0.571214011058766
"ZNF544",0.0973183805499938,0.107305979133417,0.130112638039258,0.202700656576238,0.152763748824879
"LINC02201",-0.12050777240059,0.199058473442805,0.130701350498347,0.0638150992473614,0.159512776587421
"FKBP6",0.0809778582643235,-0.10449998393477,-0.00915924376107302,0.0612398534648051,0.161194649870733
"GATA4",0.0794038007621296,0.0296758218709146,-0.090931612026095,0.297340410817611,-0.101206094551316
"PPIC",0.0926290260933644,-0.100603491487032,0.0102001703815482,-0.0259964774536048,0.0941799067016262
"ZNF749",0.112913877931625,0.361692590083277,0.430338471374108,0.720275059168892,0.350997469334915
"CS",0.0836269417889639,-0.151834987938832,0.0175515898783001,0.125494899278042,0.582971175500075
"ATP5MC3",0.0771103902150365,-0.00162840102353634,0.111238580691838,-0.154148197945366,-0.109149376045318
"COL24A1",0.158046885173357,0.277730228013108,0.146217274488862,0.37656546605989,0.674060646403068
"CPO",-0.115558006177385,0.27193058018445,-0.11174873985046,-0.078141038743353,-0.0704617505482839
"HSDL2",0.0896896779061125,0.0764255876564333,-0.0808574124268775,-0.0627294254021393,-0.315236332526079
"NUTM1",0.0857986813734035,0.120040123174729,-0.151313411822042,-0.0691801994889785,-0.087315229702825
"TBC1D13",0.0811352811128359,-0.184257816508168,-0.0969826678150287,-0.158580905019988,-0.21838083788837
"GS1-24F4.2",0.0805606362533275,-0.197561257502878,-0.000792577252395343,0.12089971777763,-0.094357179717917
"EXD3",-0.0952708611581148,-0.126842870323773,0.0790133818061989,-0.0206853895098993,-0.203684871707481
"ANXA7",-0.0789619148627452,-0.255706856477358,-0.261187116498421,-0.339078250046224,-0.24111659016395
"LAGE3",-0.0956240146137439,-0.175327221886907,0.0343887655235351,-0.217907741638429,0.0394178179596327
"LOC100506929",0.0876446115271254,0.0363740140941924,-0.0421440371923421,-0.123220822284643,0.197169998723314
"ARIH2",0.0858628526831815,0.136701512828814,0.149032197909257,-0.060065121759429,-0.395770968571084
"ASMTL-AS1",-0.0817265957366269,-0.0433143657218444,-0.0416339291029182,-0.100447402505737,-0.0679528896066399
"BIRC5",0.080769642289324,-0.255371910099226,-0.142801041000895,-0.387091808697494,-0.926623079124892
"C1orf167",0.0964132947214527,-0.0984608604462007,-0.155453078332822,-0.12241468139968,-0.00517932719318015
"CCDC38",0.0852701022331463,-0.197231008187018,-0.172433274825554,-0.237379870276644,0.145731175318967
"CTSW",-0.127266730072336,0.0296552050839534,-0.20907004035208,-0.144717737932723,-0.340855037776668
"DRAP1",-0.0936945811387222,-0.231761869998142,-0.126613802713514,-0.202129356903471,0.133476833291763
"DRP2",-0.0824934017115373,0.0711499243386422,-0.090960436053666,-0.108604898752237,0.0288325689276325
"FLVCR1",0.0769318024320302,-0.0129038984625893,0.362837380164684,-0.544463162662867,-0.401658834299656
"GABARAP",0.0822434612772653,-0.0725734337898896,0.0844229790637527,0.232300694159807,0.761121022161207
"GLE1",0.0821297071472014,-0.14627787987293,0.00278635238264435,-0.156731730309599,-0.100228931669411
"HRASLS",0.0887833937915108,0.00643653301723335,0.0591510925142891,0.0328762165128849,-0.132175547246213
"LINC00691",0.0802764658195003,-0.215091353765956,0.118483459449843,-0.191343257629641,0.114776792741181
"OR1G1",-0.126760891620411,-0.083701590065469,-0.013859904085991,-0.272150195488461,0.0793783422431176
"PP2672",-0.0888129022708641,0.127518406781229,0.0952118871269079,0.0131138720495434,-0.089323249300624
"RASL10B",0.0863352281593448,0.00733809244672301,0.361414912135806,0.0861875270816315,0.268083457486556
"RSPH9",0.0951650059479761,0.0661319437958761,-0.1592945466744,0.00119456371385596,-0.118575598165109
"TBC1D10B",-0.111268322718637,-0.174040029084854,-0.145282120691436,-0.0463346364902026,0.158269345075125
"ZIC1",-0.0807706494110798,0.102492984475266,0.199759127505005,0.0666944655403841,0.143748902237927
"ZNF672",-0.0844195729017088,0.0280527286888326,0.0429474978032598,0.0909535284759357,0.139289332995813
"ZNF793",-0.193485381693094,-0.125110722022877,-0.0536237823848404,-0.0336713813512812,0.172681978162602
"AK7",-0.0940141177568021,-0.0954510189874771,0.0617166289785303,-0.139804204106091,-0.1956713326394
"CYP24A1",-0.0806372825376704,-0.137030042932874,-0.110923766657443,-0.192862149936136,-0.0923234239272874
"FH",0.0889866399609822,0.0986177395335837,0.250519771398746,0.153202339284448,-0.195026196017157
"RACGAP1",0.0847020523761852,-0.121696421063049,-0.140766047161183,0.000693155171198612,-0.156055693472801
"RARG",0.0907208553124494,0.00207311339922445,0.161064253005376,-0.0386961728287218,-0.0353569073157471
"RNF125",-0.0774316247104236,-0.0274023828132846,0.108169199732281,0.0908987538335904,0.162515315031309
"SLC25A3",0.0766710458020992,0.0597768633303009,0.0917748438376602,-0.103027199883787,-0.0759051330075735
"TMEM209",0.11801021043821,0.433495324222789,0.243914864618159,0.731999108216153,0.540910853568825
"ZNF254",0.0856731472002323,0.102370560324952,0.208033288510101,0.260368752619053,0.665150757353216
"POU4F2",0.0951358819782393,-0.156394420390373,-0.0454662890465269,-0.18284199561432,0.0759077102736248
"TMEM230",0.0782881297196045,-0.0730190401784672,-0.0601491324430956,-0.0256200030054412,-0.283217189720926
"LOC101927531",0.0876981645992903,-0.0421421789552459,-0.0868373394220172,-0.232295221481644,0.0659847120988593
"LINC00607",0.1712792628887,-0.140186356627487,-0.230529978472324,-0.245135136258275,-0.133041125241144
"CLU",0.0772796275430778,0.014531964214088,0.0884884880841934,-0.00246260456823499,-0.391401176506417
"AP3M1",0.0777248496999086,0.196646218895937,0.0743753680641479,0.0773382554013899,0.149182957795649
"ADGRE1",-0.0941686946914073,0.103435962856778,-0.127698104055996,-0.153258434382606,-0.0282008446405317
"BCAR4",-0.132187529345397,0.015240847084355,-0.0766643604458777,0.0885959056382908,-0.0356154848614145
"BRK1",0.077891840333411,-0.158937977827563,-0.0626563182015865,-0.442578487150692,0.0481643987711315
"GEMIN6",0.0789762390918707,-0.533705216037977,-0.147286835501334,-0.430642378793205,-0.158772007522638
"HOXB-AS3",0.086507854498989,0.009647707103146,0.0141329926463087,0.0615987302195822,-0.00917726124677465
"HPRT1",0.0797168385725824,0.116398630421233,0.233617654704005,0.126482742079481,0.303009324726411
"LINC00161",0.0865731365696552,-0.0674902987253287,0.126079170088979,-0.162118175802588,0.0717235030999031
"LOC101927550",0.0822029565155722,-0.0598994495538454,0.0188254704970907,0.0375314788699548,0.122593803169838
"MOCS2",0.0875694130086053,-0.130274349881287,-0.28090238630559,-0.73583250939398,-0.854379527363345
"SHC1",-0.0782508348833648,-0.0499909389855535,-0.199926877944867,-0.221216905295048,-0.735846145345278
"SPATA41",-0.133281736716493,-0.238389862530817,0.112689229912747,0.047722750117849,0.165256008188014
"OSTF1",0.120232527053525,-0.347532367729848,0.0134980185213749,-0.824455203526316,-0.577738466451254
"TCTE1",0.145479184908853,-0.0851261744793437,0.00516673611637408,-0.0805002183351995,-0.147731510753811
"TNMD",0.1202930982518,-0.0364526776543168,0.00610967616843894,0.184304476784628,0.30912851825823
"AKIRIN2",0.0797900517060697,0.374846734688699,0.163130976310752,1.09081534294265,0.631867504126763
"NUDT11",0.0763991879764978,-0.00235582495318631,-0.0012259404320023,-0.0176070425730863,0.0766383201586081
"RFPL1S",-0.0920561691061241,-0.106081214349616,0.0411356080518712,0.0890704268173867,0.202922770247972
"ID2-AS1",0.0876807599091567,-0.130381733257801,-0.0301322551184358,-0.185885552515987,-0.223223020609159
"PPM1A",-0.0941992933625393,0.37922292521612,-0.0927764474273918,0.2444653635274,0.257872714689871
"MRPS9",0.127166438825377,-0.0189724561603164,0.0751222684655222,0.207959940496368,0.514006909558249
"PTPRB",-0.0850556730019396,-0.100509707446903,-0.0488962229119778,-0.0262389738051603,0.0379645658591388
"ANKRD22",-0.104399025791565,0.000367623316089194,-0.0722540294235086,-0.0905471067678629,-0.0479525315974731
"ATP13A5",-0.0841760951474777,0.0513324755184028,0.0962871535619674,0.052624563608858,-0.0479382876918066
"ITGAL",0.0815192250319381,0.20820450043021,0.205864684025378,-0.08329788809578,-0.119151476531349
"POTEKP",-0.0865065423448819,-0.148568201764661,-0.429125810610176,-0.501671337647417,-0.123492424023561
"LOC101929279",0.120526878409685,-0.0273312685186164,-0.29860076620464,0.0656027795699075,0.0665593250659864
"NPRL3",0.0831793213693137,-0.0127952371219147,0.088034722018322,0.218486231599605,0.0920855778726972
"OCM2",0.145457393251889,-0.141031402714383,0.0872267007302945,-0.115173222431919,-0.0535238843037416
"TMCO2",0.0812069882491588,-0.145331097958254,-0.0813445571910005,0.0156110808306584,-0.166243864798274
"EOGT",-0.0887370751074199,0.114262739921349,0.0240471514574825,-0.230605787086506,0.20025973629838
"NECTIN2",-0.0833319759769697,-0.287894132383848,-0.408484594221219,-0.386939960134619,-0.787682521801004
"ARRDC4",-0.0791269226816596,1.97892970559702,1.6724632663867,3.50280275798463,3.42887859001956
"C1orf198",0.0871144039180791,0.120166738490671,0.0594544370918939,0.00591242597766239,0.812088074184594
"SCN11A",-0.0835936507834831,-0.0520772223360804,0.0156753982782205,-0.11985639780774,0.00678603217490048
"UBAP2",-0.0758474392036685,-0.253785160856536,-0.0415388010890094,0.123444182379611,0.568587400269733
"ACKR1",-0.0802589013711117,-0.0568082822891665,-0.0177558841312537,-0.16310132433826,-0.177397918080444
"G3BP1",0.0758165804594837,-0.254971853347453,-0.0723743294532824,-0.310269573900091,-0.512133422798267
"PACRG-AS2",-0.0997593364705143,-0.0734347087951708,0.164716840566497,-0.0225122503715092,-0.204190647540409
"PTGES2",-0.0763467421399113,-0.0902815833495865,0.223126088146369,0.287742827424317,0.224550568265441
"CALHM4",0.0759084721843677,-0.126951373032153,-0.136764634012703,0.0822336821893797,0.0242852403187217
"TMEM8A",0.0897044290409816,-0.265507071932541,-0.0802521302797974,-0.0959681334444813,-0.0689487847214814
"CD69",-0.0813476326371436,-0.0793802879376262,0.0467685331908521,0.0483269825923642,-0.0317937060025351
"FAM122A",0.0813497803591243,0.597932494256337,0.213590931680962,0.752379337535011,0.844687701649014
"FAM189A2",-0.112733532409136,-0.304090280151931,0.0800696629853492,-0.221052137611881,-0.0728165225567974
"MIR99AHG",-0.0946393362559577,0.160460942320034,-0.110047344760643,0.0403813707125948,-0.201131331549142
"PARD6G-AS1",0.0871340092011978,-0.125071425059385,0.0665195501336191,0.0225019968741744,0.0664565073995131
"PHLDB3",0.0775864062865192,0.0179090261610027,-0.0127843484443435,0.142294033424318,-0.170215381064281
"STAG3",-0.0946537220614072,-0.170843695197126,-0.0471443439278856,-0.123041539349227,0.0442391233690547
"ZNF717",0.0768219199140319,-0.121887280770528,0.128103017207556,0.118558267076272,0.203764579638985
"SERPINB3",0.0882103185780698,0.0695255509535198,-0.040637252934645,8.26846957577843e-05,0.0747242696677071
"TNFSF8",-0.0905692699622107,-0.0611969754915664,0.00055664129130184,-0.117845610280113,0.060984618060953
"TTC12",-0.0818443503293249,-0.0774164459783409,-0.0398415282916327,-0.094089877686744,-0.203404030252222
"CCL25",0.0784663389755815,0.0649055634153655,-0.0463081146894342,-0.105846108792947,-0.21796519421826
"FIG4",-0.0829494105460586,-0.343578052422247,-0.405024117642498,-0.353736331125781,-0.0330605407447209
"LINC02076",0.0804967877382015,-0.0610314993000665,-0.097646761301653,-0.134049472198146,-0.284725792313059
"HSD3B1",-0.0765336947994828,-0.15149770484021,-0.210170127595544,-0.294713137523518,-0.268809868231195
"PTDSS2",0.077988408579909,-0.0301791393961928,0.126748327490445,-0.0985001553832827,-0.0761166764795984
"SLC20A1",-0.0923172519339097,0.246208625852212,-0.0441318357372786,0.0973439553115192,0.642846432173965
"SLC25A31",0.088475401419895,-0.0160740852127708,0.0436706862833871,-0.00827176519811346,-0.00834516256217954
"ZNF576",0.0760277454774041,0.0529333821063744,0.134014691284564,-0.0823877946300096,-0.193496939556558
"COPS5",0.0819484083288948,0.198098606595133,0.278917154392982,0.212008129282337,0.49571877853335
"PRR16",-0.0768974880184845,-0.130448699549673,0.0561225907528802,0.0284424512634907,0.121321429817082
"ZNF449",0.0996490224552335,0.0896174654869224,0.0481687617555604,0.421058773816375,0.520642823063733
"ZNF501",-0.0816933773150215,0.665256646047052,0.345515767541195,0.839264610606199,1.07734739676276
"C17orf97",0.139221797370884,-0.13945913954273,-0.495779146620325,-0.487021442333567,-0.0688545983510425
"CAPZA3",0.0967118188773877,-0.066322738539792,-0.143833392819563,-0.268824124122014,0.00402045612318069
"FAM47B",-0.0815958244265875,-0.0987418109193636,0.25615042449824,-0.0270629496493533,0.0330123738070434
"FLJ33534",0.0895885643909171,-0.267463942243216,0.0312964208078004,-0.155274136362588,0.016704806943534
"GNAS",-0.0762758388410223,-0.154909717150552,-0.112055331872408,-0.160967897614555,-0.132674148927473
"GUSBP5",0.0756470012642936,0.38760095172592,0.290800971847518,0.217163868714507,0.352121624421034
"LINC02483",0.0794396431394322,0.0549781701490244,-0.0311798730310349,-0.109496431192704,0.107030386012863
"MAEL",-0.130190982916461,-0.0395266538417398,-0.205634861007968,-0.0319920948773342,-0.267980179797516
"PABPC1",0.0787127545004882,-0.0111324035948677,0.0982857998790738,0.131279066086027,-0.0598793632129357
"SHD",0.0899882176212485,-0.0733627188264876,-0.0994450286440882,-0.14598933668331,0.0879210915883464
"CEP104",0.103380472022796,-0.103469719613096,0.0499374797801515,-0.317764637576579,0.0161311008219638
"RAP1B",-0.0770419662128194,0.137224835816077,0.0558887498430014,0.410764669518532,0.437219269064965
"ARHGAP19",0.095712989496703,0.149107125618235,-0.0500461059332808,0.27357011019512,-0.31427681142563
"CELSR2",-0.0783350116275816,1.07723441112319,0.25686897096946,1.47213666270374,1.39461685071549
"FGF20",0.0955423696089062,-0.0429486933239969,0.178219737592203,0.0478977536540337,-0.0651311791771625
"HMGB3P1",-0.0952693408597511,-0.265833812428352,0.10025864322896,-0.302347692904031,-0.370378712079909
"LINC02443",0.088876184883615,-0.144364314384362,0.136742203592173,0.0172469554779369,-0.151165169416866
"OTP",-0.116338117785816,-0.14495631829368,0.105525195208751,-0.1076096577645,-0.146254850748138
"PCNT",0.0792911610621294,-0.0446503177019935,0.112457842186384,-0.0700774965714448,0.0131044000274017
"SLC13A1",-0.105819198354214,0.0349650782742255,0.0514138719505901,0.000940491043371239,0.0697994035487479
"BCL7C",0.0944397317818577,-0.388197987338671,-0.219633476868118,-0.585498056290447,-0.731355516662677
"SLCO5A1",-0.0893316338344889,0.0883855630481136,0.0485267605874458,-0.0284670704082122,-0.164034057103946
"BUB3",0.0782246533637867,0.0466225890450431,0.0965369739747448,0.0265251922883056,0.00706799806187419
"KCNA7",-0.0925207975514168,-0.0622158374168382,-0.0747573181972836,-0.0390562777361345,-0.0792574618958288
"LINC00158",-0.100582073377051,0.147826624276179,-0.14439014030375,-0.0700918541311704,0.0559898233384817
"NR2F1-AS1",0.0755029564080463,0.317578140776602,0.423074400685183,0.417876790952288,0.67687396381121
"POU1F1",0.092279458313683,-0.0535767771675131,-0.0120315527706349,-0.115966871473591,0.0777188730089229
"RNF19B",-0.0897145040675777,0.053013355441573,0.0719676173891752,0.0308133919668432,0.175864331114825
"SERTAD4-AS1",0.0908199136460794,-0.184175218264196,-0.212012738978731,0.0582657254218075,0.0336860277939262
"TPK1",0.0852654520888496,0.0337605235597858,0.136069950636501,-0.0588507098629103,0.587276814539448
"B9D2",-0.1083295642477,-0.0536109052324782,0.0340872073221528,-0.205383316722286,-0.555359232963244
"CCNG1",0.0838923316454423,-0.0544613871869188,0.136520114316374,-0.328028072977446,-0.571310202338378
"CES5A",-0.078370146812996,-0.113884699165221,-0.00103306752232646,-0.0846366314751057,-0.0389276543401729
"DCHS2",-0.104066023694565,-0.397374321706055,-0.398802669225393,-0.504622171428179,-0.340731996776174
"GLMN",0.0783353560704931,0.15056820306253,0.299319754617331,0.318544225757014,0.235833948551484
"GPD1",0.0782010899710803,-0.0809724252959736,0.105579122476525,-0.0072706569655816,-0.0717294766010994
"GUCY1A1",0.0898025742623947,-0.233495960032467,0.0511220587667567,-0.0149531579659126,-0.0500906524395313
"IFNA10",0.0854539976620905,-0.129111570400489,-0.181460511364681,-0.0776583861256404,-0.0727155370626997
"ISY1",0.0776026926642928,-0.259680431086339,-0.106710164831031,-0.140287077438747,-0.0838748050112832
"KRT72",0.101620060170239,0.0379892719822781,-0.0660113011328063,-0.00794145600675833,-0.0479459621920224
"LINC02119",-0.0806840549250394,-0.119096095150732,0.1715292481058,-0.0340310406814686,-0.412396323283232
"LOC105371622",-0.0911297934828013,0.0732698838145551,-0.0700235919443437,0.0876075381991215,-0.121002918643027
"NDUFB7",-0.110659673355398,-0.181634115360616,-0.0682004335471618,-0.32633884769418,-0.281142777746257
"RCC1",0.137248219328164,0.0205981879291297,0.425542317085597,0.114414110073467,0.226410169928368
"SH3BP2",-0.0952344304815353,0.863880141093119,0.29486209189574,1.52150725320512,0.90098667575081
"SIGLEC16",0.148097851142924,-0.013524252403168,-0.0675550225114261,0.111492287484287,-0.0223762749197425
"SLC6A11",0.0751633509520362,0.0320959269828744,0.248305838116756,0.077771718174688,0.180597648122536
"SPATA21",-0.119737433513768,-0.0278458016010408,0.0970848488988567,-0.062705710463633,0.0747240841333481
"SUPV3L1",0.126135274726515,-0.282674665798878,0.0713892179089264,-0.787123593152462,-0.535246105311967
"THBD",0.0897288799179621,-0.0858531111381495,0.05504725469339,-0.00630880875347417,-0.023929019605037
"TNKS",0.0811271518978067,0.0782435350340727,-0.16382144527505,0.161778046096509,-0.174460900194934
"ARMC1",0.0833087124900285,0.244808456032507,-0.145565652981309,-0.305068011496184,-0.652975614585698
"SP3",-0.0818942313583824,0.145786892717778,-0.0691101359942339,-0.124946229173582,-0.189218576946756
"E2F6",0.0757431130984205,0.00306129420762957,0.228185677911927,-0.101310204424406,0.660460514115256
"NAA35",0.0838896886882363,0.211975197771297,0.0428969418435319,0.0677615960083457,-0.00843492019565062
"KIF9-AS1",0.11861132324976,-0.0744314966857313,-0.0202587494840554,-0.0265437487646958,-0.153364421498516
"PHF7",-0.0938291387819596,-0.0969288742511978,-0.0284369580645576,-0.0695615537460199,-0.102888574957729
"ZBTB5",-0.0771202588508597,0.319501957853662,0.182339008811114,0.532444964315323,0.489711564134826
"C11orf40",0.113741222207204,-0.0783283656572498,-0.0173585757254737,-0.0993488224181487,0.0272265592304031
"LIN54",-0.12321669284617,0.367344340583307,0.00672721283637578,0.474192298065224,0.87032205406149
"TPTEP1",0.0839126861110651,-0.0259992767328505,-0.0595253445913579,-0.0551786519593485,-0.123100478435154
"ABCB10",0.104730847115423,0.301127650137047,0.173157088174229,0.338652668056925,0.594077634198987
"C21orf91",0.0921342625116548,0.645422585349424,0.356078705520058,0.303154734783214,0.210027060828034
"CCDC129",0.0915864507445709,0.0492393572348866,0.0110005783473008,0.0662440548283088,0.0734588075816216
"DOK7",-0.113880607378928,-0.245609071230133,0.0451524328715198,0.0686527553810201,0.164506281308665
"KIR2DL1",-0.115812880344257,-0.0544561486405488,-0.218438150199756,-0.320974298271874,0.109205379529559
"NOS3",0.0799753837101722,-0.258381433732745,-0.155020417476858,0.305950520040899,-0.0684611076184574
"PSG3",0.0794070535242097,0.0970896038712827,-0.0864230678973765,0.0434220515605164,-0.107405681738578
"SLC25A22",-0.085601134542598,-0.191247225164868,0.0195758679359157,-0.139130518017787,-0.320872219155543
"YWHAH",0.0757614213504381,0.135552003853391,-0.039366793710653,0.0349541570239724,-0.205550859379631
"ZBTB11-AS1",0.0793543731368311,0.201749689336454,-0.023551658002825,0.00887127170752766,-0.0341588888469087
"ZNF721",-0.0878289868924877,0.349344089934667,0.0640584571474836,0.25352008953798,0.0661257460272537
"CEND1",-0.13656748062704,-0.20578775620608,0.0266523822956755,-0.0175532350407224,-0.163430574180199
"KCNA1",0.102410563093253,0.00921470088165321,-0.157351458663741,-0.0669748052289076,0.108224041696419
"LOC100506571",0.114912761303406,-0.0258768473252422,-0.0294379290636311,-0.293777646990352,-0.141948058631191
"MAD2L2",0.0776887453299295,-0.0252648440823151,0.0946797427369326,-0.420175091676692,-0.728857373725507
"RUFY1",-0.0783985585046745,-0.204846998381087,-0.0940207931312882,-0.177211587428936,0.241086611596288
"ABCG5",0.0837276741695576,0.0784647840924766,-0.233968456258888,0.0401056968698787,-0.00838585832040062
"KIF18A",0.0834503668653888,0.17201360991368,-0.150556599601035,-0.158268717938627,-1.2135837944472
"MAPK8",-0.0962119088164606,0.054007959498775,0.0815336937987539,0.202127664856616,-0.0301207735935156
"RALA",-0.087269532707392,-0.0966326513289371,-0.0674504729224346,-0.128403643749524,0.0811417518293318
"TMEM26",-0.0951867103466428,-0.120572255387101,0.0236753046692568,-0.0715798680812552,-0.0104738216577895
"YES1",0.0759598233125196,0.14634076218831,0.0222809925305487,0.226174625253158,0.162549837976227
"NTN5",0.0815807248325893,-0.048029364551585,-0.124761535846862,-0.080679205029643,0.0242324208303142
"ASB16-AS1",0.0882891356175035,-0.431496198841895,-0.227301527917329,-0.468012687845038,-0.567273829676759
"DSC1",-0.076341234814465,-0.00364725148709066,0.00687170416854954,-0.142645652546824,0.132915524699277
"HNF4A-AS1",-0.12453138329013,-0.0238935052797911,0.0343200175624614,-0.0602367491013944,0.00864117507382067
"LASP1",0.0759879617043513,-0.143561200858308,0.041622049562946,-0.149302137741399,0.179094765365344
"MAGEB4",0.0827287144407203,-0.215426696556367,0.0530738623396099,0.0189486590304639,-0.0480928188569698
"HKDC1",-0.0839999026055569,-0.463783740907587,-0.36899689952508,-1.24662265168317,-1.35007075579627
"ANOS1",0.0767887579509208,-0.139681081334473,-0.0596495965293542,-0.170881641815241,-0.00371438856097495
"ATP5PF",-0.118947958132129,0.00341324475395766,0.13845843471551,-0.302292201449093,-0.0583660338243845
"CABP2",-0.0863421595202043,-0.207735176792248,-0.0913686253030974,0.00565185277690894,-0.137159230381962
"DAOA-AS1",0.0773795537524089,-0.0116128505761623,0.0164989057037337,0.147080399564949,0.0672158369002531
"HMBS",0.0790423422609798,0.0236083850059252,0.06588481517662,-0.0850322156774652,-0.696919960119759
"LINC01553",0.0862106132742113,-0.0600552640931076,-0.0563586183025895,-0.214290897407658,-0.0586434148296346
"NUP50",0.0761917968720018,0.276112977174049,0.162408099535467,0.416450975257312,0.0290375365109723
"NUPR1",-0.135858351502595,0.0521660146678764,0.536008072576142,0.836067870548311,0.604225690708725
"SFXN5",0.0747216310212471,-0.0112435938128117,-0.0201042462340739,0.285466418811741,0.112263403784898
"SIGLEC5",0.0820823645485032,0.186019614664158,0.1254802382873,-0.000266245878144389,0.0603348779126165
"TCEA2",0.0869214636318096,-0.0434566477088598,0.265761719811831,0.13503586276166,0.182324295899637
"UBE3A",-0.0800527379226565,0.0986209618402603,0.0334987914734022,0.0302882395703898,0.0711919551737985
"ZFP30",-0.107363998917253,0.198244756327186,0.188800239347257,0.327910117870562,0.763684620372653
"DNAJC2",-0.105167736239703,-0.0774085157764626,-0.00435503455565822,-0.406552547694808,-0.366568039069225
"LOC101927790",-0.0901609939116992,-0.0280960150566343,-0.0929803164198466,0.0834110920939155,-0.0589767617266119
"LINC00520",-0.0788231354347406,-0.243609668301422,-0.063238119975666,-0.217211560150459,-0.108571811034124
"C6orf58",0.0890854825173664,-0.0955114535724833,0.0589391765894716,0.06267186127149,-0.0073491474960381
"ARL3",0.0953764262313186,-0.175543655193458,-0.0980677253712576,-0.363024467206935,-0.0666939864002085
"IL17RE",-0.0772942819471094,-0.19971447237384,0.255316270636531,0.0904568805156503,-0.00492435165884597
"PRC1",-0.0798753351392545,-0.0100496457425656,-0.162288763386703,0.0322552059471537,-0.275114848649523
"XKR4",-0.142374937965616,-0.0204048536811117,-0.194813373281609,0.0863544754601842,0.293633637610538
"ABCD3",0.0914727533024475,0.102446799225152,-0.272959431506578,-0.113569176917348,-0.917133890768635
"AGK",0.0818698981760013,0.0824168625812876,0.0817496198131016,-0.0399933021177707,-0.088115085762186
"CGGBP1",-0.0744805315508099,0.131242456778237,-0.0331585413710442,0.390394906072377,0.133792260529228
"CSF2",-0.0852723756036022,-0.136221989190917,-0.095134937593075,0.0118948684538029,-0.0906417530447872
"DNMT3A",0.0823543775386035,-0.0339459705777045,0.101164778479832,-0.11048495817855,-0.291202392895007
"FAM166A",0.0820793983052024,-0.00517696695639192,-0.158530879883235,0.0423887275504953,0.11258361364142
"FASLG",0.0996444008211039,-0.121480177956133,0.0804781693789876,0.058777219746299,-0.208624998879863
"GHR",-0.0987556984181328,0.220086225178701,0.0556065859210015,0.0436817247788142,0.933048564498392
"H1F0",0.104825373223655,1.07853608494622,0.474473366947397,1.6930556017137,1.02597893947324
"LARP1B",-0.0763781482590238,0.0181618889752393,0.101307061652558,0.140743083457909,0.394716448377664
"LINC00930",0.148208614313274,-0.10906000914937,-0.028018700613643,0.0169999948594679,-0.0533399922988478
"LOC100289473",0.0780411204224496,-0.0838080953367886,-0.156943781694405,-0.12578616675656,-0.117846452498399
"LOC339468",0.113264340968717,0.0246908398265502,-0.0899709332097198,-0.161376896647003,-0.12949384271605
"LOC401312",0.0952497460923594,0.0536140876151334,0.0318872912253676,-0.0128743178941084,0.0214410967878464
"LRRC18",-0.100507459094047,-0.0716164604200396,-0.0806159194146017,0.02589129655476,-0.0506640891385852
"LRRC31",0.104049066426855,1.25407532075738,0.471884818165566,1.75969505572646,1.25883215470382
"LRRC59",-0.0807335274288565,-0.100537468198389,-0.141756307123829,-0.38803347826162,-0.151679385340697
"PHKA1-AS1",-0.102777358170077,0.00265999575560194,0.177118437276271,0.013864990579926,0.0171906395862655
"POLR2A",-0.0959789793099999,-0.0955173926576585,-0.0294555749122329,0.085048704254759,-0.200795634117111
"PTH2R",0.0906419457741023,0.145859104814814,0.113703319239915,0.0115952009414437,-0.0322333345675339
